,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,playerID,name,gamesPlayed,scores,assists,goals,plusMinus,completions,completionPercentage,hockeyAssists,throwaways,stalls,drops,blocks,callahans,pulls,yardsTotal,yardsThrown,yardsReceived,hucksCompleted,huckPercentage,minutesPlayed,possessions,oEfficiency,pointsPlayed,oPointsPlayed,dPointsPlayed,position,height,weight,Rating,oeff_rating,goal_rating,assist_rating,block_rating,mean_rating,composite_rating
1511,1511,1511,1511,ylin,Yi-Min Lin,14,0.93,0.43,0.5,0.57,5.71,,0.29,0.5,0.0,0.14,0.29,0.0,0.14,,,,,,13.7,15.86,35.14,15.79,7.93,7.86,Handler,,,-1.3710086658746652,-0.49743345369094544,0.1513848434839881,-0.5990440459183618,-0.11014939421090349,-0.04377584436186544,-0.26381051258405563
1512,1512,1512,1512,msands,Marc Sands,32,1.03,0.41,0.63,0.56,7.47,91.22,0.88,0.63,0.0,0.25,0.41,0.0,1.16,72.13,45.78,26.35,0.39,69.23,15.77,12.25,46.43,14.28,5.22,9.06,Cutter,,175.0,1.9746461349614688,1.9062469095969037,-0.4374378827983525,-0.17177788382973183,-0.004571174522544842,-0.045335552833099264,0.32311499211156863
1513,1513,1513,1513,xklena,Xavier Klena,16,0.44,0.25,0.19,0.56,5.44,,0.13,0.31,0.0,0.25,0.69,0.0,0.06,,,,,,13.3,14.13,18.14,11.56,4.0,7.56,Cutter,71.0,143.0,-3.1733213379736704,-0.43052472544304604,-0.7446432882738575,0.5956121473659868,0.4738298906341639,0.032162233094508864,-0.026431493929188227
1514,1514,1514,1514,abenton,Alec Benton,31,1.71,1.16,0.55,0.55,9.06,84.38,0.84,1.48,0.0,0.19,0.52,0.0,8.94,206.92,177.67,29.25,1.25,53.57,15.99,14.77,43.23,17.1,5.45,11.65,Handler,,,-0.31964945822977,0.03787669611887165,0.4557897423082462,0.3712403282955784,0.2121904174998992,0.10894973335053464,0.2692742960556489
1515,1515,1515,1515,ahamilton,Alex Hamilton,11,0.27,0.0,0.27,0.55,1.0,,0.18,0.18,0.0,0.09,0.55,0.0,0.0,14.38,-1.63,16.0,0.0,,12.08,6.09,,12.55,0.45,12.09,Defender,,,-2.681615407770629,-1.1597888004728225,-0.5542983457066987,-0.3178346240536922,0.05205982112702275,-0.0712457319856092,-0.49496548727654766
1516,1516,1516,1516,bkuo,Bryan Kuo,11,0.36,0.18,0.18,0.55,2.45,,0.18,0.18,0.0,0.0,0.36,0.0,0.0,53.33,13.33,40.0,0.17,,10.69,7.09,,9.45,1.18,8.27,Handler,,,-5.861832990483084,-2.6932135416153002,0.4838106560645622,-0.2156458050948881,0.8036629038182671,0.06417989158228767,-0.4053464467068397
1517,1517,1517,1517,bnash,Burke Nash,11,0.82,0.0,0.82,0.55,3.55,,0.0,0.27,0.0,0.45,0.45,0.0,0.0,,,,,,0.0,0.0,,10.0,2.91,7.09,,,,,0.0,-6.189938112900149e-18,0.0,1.6363871874882412e-17,,2.5434834404955655e-18
1518,1518,1518,1518,cmoore,Cole Moore,20,1.25,1.05,0.2,0.55,5.3,83.46,0.5,0.85,0.0,0.05,0.2,0.0,0.0,107.85,56.1,51.75,0.5,76.92,17.16,11.75,47.23,15.9,4.0,11.9,Handler,,,-0.0198617183450162,0.4237015532533525,0.39242091686026903,0.08492985811554382,-1.1988540227098041,0.01985467713967884,-0.07445042362015969
1519,1519,1519,1519,dreed,Dan Reed,11,0.36,0.09,0.27,0.55,1.73,,0.0,0.09,0.09,0.18,0.45,0.0,0.0,,,,,,8.47,7.45,,9.0,1.0,8.0,,,,,0.0,-6.189938112900149e-18,0.0,1.6363871874882412e-17,,2.5434834404955655e-18
1520,1520,1520,1520,jkempe,Jason Kempe,11,0.73,0.09,0.64,0.55,2.64,,0.45,0.27,0.0,0.09,0.18,0.0,0.0,49.55,17.36,32.18,0.0,,15.27,7.91,,13.91,0.09,13.82,Handler,,,0.3097503539134572,0.5441644515688572,0.8354328861229764,-0.5646507844247287,-0.46401953974115995,0.011622760469518626,0.08773175338148623
1521,1521,1521,1521,nbrochu,Nicolas Brochu,22,1.18,0.59,0.59,0.55,12.5,88.71,1.14,1.18,0.0,0.0,0.55,0.0,4.86,,,,,,16.27,20.14,37.25,16.64,8.77,7.86,Handler,,,0.5801503067411146,0.19480862594491077,-0.07596900523459504,-0.8389170158255568,0.03058237554068364,-0.08795220868033111,-0.17237375489363935
1522,1522,1522,1522,nto,Noriaki To,11,0.36,0.18,0.18,0.55,2.27,,0.27,0.09,0.0,0.0,0.27,0.0,0.0,50.5,21.5,29.0,0.0,,8.56,4.27,,9.18,0.0,9.18,,70.0,132.0,,0.0,-6.189938112900149e-18,0.0,1.6363871874882412e-17,,2.5434834404955655e-18
1523,1523,1523,1523,rdavenpor1,Robby Davenport,11,1.45,0.73,0.73,0.55,19.55,94.3,0.64,1.0,0.0,0.27,0.36,0.0,0.0,180.18,116.82,63.36,0.18,,19.32,17.82,41.84,16.36,12.64,3.73,Handler,,,1.3112620877744805,0.6092388114879365,0.2991737586722958,-0.40367692631997143,0.19443909623184977,0.0035253522920235987,0.17479368501802764
1524,1524,1524,1524,rmartin,Reid Martin,29,0.72,0.41,0.31,0.55,6.52,94.03,0.41,0.28,0.0,0.24,0.34,0.0,0.07,64.9,32.31,32.59,0.07,,14.22,9.24,51.87,13.41,2.31,11.1,Handler,69.0,165.0,-0.8088267402692373,0.03704744952153314,0.6572098944863629,-0.4166620486892557,0.025723450495692884,0.02949905085818527,0.07582968645358332
1525,1525,1525,1525,sayotte,Simon Ayotte,11,0.91,0.45,0.45,0.55,5.55,,0.55,0.55,0.0,0.55,0.73,0.0,0.0,,,,,,15.03,17.73,35.38,15.45,6.64,8.82,Defender,,,-0.0484940783327433,-0.02753583029865097,-0.8464271524996094,-0.17530601488796987,-0.23388648956619013,-0.09205553023250845,-0.32078887181310506
1526,1526,1526,1526,sfeder,Sam Feder,29,0.62,0.31,0.31,0.55,2.79,,0.24,0.21,0.0,0.07,0.21,0.0,0.03,46.84,15.32,31.53,0.05,,11.65,5.41,54.78,10.45,0.07,10.38,Cutter,,145.0,0.4825399883103565,1.6438279218364649,-0.37375940502654525,-0.0858101648760335,-0.2931979020159159,-0.039583089735194366,0.22276511247949254
1527,1527,1527,1527,tpage,Thomas Page,11,0.82,0.36,0.45,0.55,4.27,,0.45,0.55,0.0,0.0,0.27,0.0,0.0,70.36,24.64,45.73,0.18,,18.0,11.45,42.06,14.18,3.82,10.36,Handler,,,-1.206959036637817,-0.39967947934096876,0.3772341767228517,-0.42592164710846936,0.0959151402990261,0.0047476644317637,-0.08811295235689008
1528,1528,1528,1528,dgraves,Darin Graves,13,0.62,0.31,0.31,0.54,2.77,,0.15,0.31,0.0,0.08,0.31,0.0,0.0,,,,,,7.8,7.0,,10.62,1.23,9.38,Handler,,,-0.3659738234583349,0.22616749826597865,0.5796263621725762,0.31218866891242425,-0.02183020659422844,0.10537759288068037,0.27403808068918767
1529,1529,1529,1529,jcaswell,Joel Caswell,13,0.54,0.08,0.46,0.54,1.69,,0.0,0.0,0.0,0.15,0.15,0.0,0.54,29.08,-5.54,34.62,0.0,,10.43,10.54,27.74,9.08,6.23,2.85,Defender,,,-3.2787102911246784,-1.227638798831776,-0.28594014677675306,0.2107569901937702,-0.11460160954746759,0.009439123384706904,-0.3543558912405566
1530,1530,1530,1530,jtan,Joshua Tan,24,0.54,0.17,0.38,0.54,2.29,,0.29,0.08,0.0,0.25,0.33,0.0,0.04,,,,,,9.74,10.63,38.04,12.46,2.75,9.71,Handler,,,-0.7596596397416376,0.07740230347574366,0.623293799798357,-0.7254580006247034,-0.6905376642653095,-0.0349097939685643,-0.1788248904039781
1531,1531,1531,1531,jwalden,John Walden,13,1.23,0.62,0.62,0.54,5.54,,0.77,0.77,0.0,0.08,0.15,0.0,0.0,,,,,,13.83,12.31,41.25,15.31,2.15,13.15,Handler,67.0,150.0,-1.7275469483049877,-0.30941766935697573,0.6734750526621828,-0.21995419026892665,-1.2853197442478572,0.007579097402494332,-0.2853041378028942
1532,1532,1532,1532,ryeagle,Robert Yeagle,13,1.92,0.69,1.23,0.54,7.77,88.6,0.77,0.92,0.0,0.69,0.23,0.0,0.0,215.0,31.14,183.86,0.29,,14.52,17.54,50.44,15.46,11.08,4.38,Cutter,73.0,175.0,-2.479465751381913,-0.9092583632186912,-0.49204753572991544,-0.5940378441437933,0.12738906899390465,-0.09490665079824152,-0.4669886685246239
1533,1533,1533,1533,spickel,Sam Pickel,13,1.38,0.85,0.54,0.54,7.0,83.49,0.38,1.15,0.0,0.08,0.38,0.0,0.15,,,,,,12.65,11.08,39.58,15.54,2.38,13.15,Handler,,,-1.4125357876721345,0.02441783939544886,1.3382270214791796,-0.17212096879039063,-0.4995399967137381,0.10301014313531821,0.1727459738426249
1534,1534,1534,1534,eolson,Eric Olson,30,1.7,1.27,0.43,0.53,25.07,93.77,0.83,1.53,0.03,0.17,0.53,0.0,0.03,,,,,,10.43,12.07,40.88,17.37,12.17,5.2,Handler,,,-1.738886002009421,-1.5089946981043374,-1.2526335420062047,0.38158737756531946,-0.697680144340853,-0.08159251120095946,-0.7694302517215189
1535,1535,1535,1535,jperivier,Jacques Perivier,17,1.24,0.82,0.41,0.53,16.06,94.46,1.24,0.71,0.0,0.06,0.06,0.0,0.18,238.5,185.5,53.0,0.0,,15.13,13.94,54.43,15.29,8.65,6.65,Handler,72.0,,3.170316528929709,1.585525001793215,-0.7217549917732653,-1.3356706488311978,-0.5924225921549221,-0.22809442752284778,-0.2660808077415425
1536,1536,1536,1536,nnarayan,Neil Narayan,15,0.53,0.0,0.53,0.53,2.27,,0.0,0.53,0.0,0.0,0.53,0.0,0.0,,,,,,0.01,0.0,,8.73,1.8,6.93,,,,,0.0,-6.189938112900149e-18,0.0,1.6363871874882412e-17,,2.5434834404955655e-18
1537,1537,1537,1537,alee,Austin Lee,23,0.65,0.17,0.48,0.52,1.83,,0.17,0.22,0.0,0.13,0.22,0.0,0.0,,,,,,7.2,7.35,40.24,8.83,1.39,7.43,Handler,,,-0.8868510872916062,0.23263329918246625,0.8150369469553383,-0.20669365446751853,-0.35045152372002775,0.05538116090197667,0.1226312669875646
1538,1538,1538,1538,ccofer,Clark Cofer,25,1.32,0.92,0.4,0.52,7.12,82.79,0.84,1.36,0.0,0.12,0.68,0.0,1.36,,,,,,16.13,14.72,37.5,14.52,2.2,12.32,Handler,,,-2.97642495708732,-1.0915152629214424,0.5460017046540662,0.020493354727611716,0.5111088957790156,0.08712804505799031,-0.003477826940187223
1539,1539,1539,1539,dhammer,David Hammer,21,0.71,0.38,0.33,0.52,3.81,,0.24,0.38,0.0,0.19,0.38,0.0,0.24,75.75,31.75,44.0,0.0,,12.62,9.19,33.68,12.33,1.19,11.14,Handler,69.0,150.0,-4.05820384527421,-1.6154239234807004,0.55046754340851,-0.15085298445525536,0.4994590323668075,0.06719630958951235,-0.17908758304015954
1540,1540,1540,1540,eblais,Eric Blais,21,0.81,0.33,0.48,0.52,4.43,86.92,0.67,0.57,0.0,0.0,0.29,0.0,4.48,70.1,23.1,47.0,0.14,,17.92,10.48,54.09,15.1,3.24,11.86,Handler,73.0,175.0,0.6600187250633972,0.6425451059934755,0.5504828860011473,-1.2305972004896315,-0.8048991190844307,-0.10452885576197339,-0.21061708189485986
1541,1541,1541,1541,aengel,Austin Engel,20,2.05,1.65,0.4,0.5,23.95,90.04,1.6,2.25,0.0,0.15,0.85,0.05,0.45,208.0,266.0,-58.0,0.0,,15.16,18.5,37.57,14.45,10.45,4.0,Handler,,,2.5653850977348207,0.7934241972705297,-1.1013764747397594,0.6100670348561981,1.518066959655936,0.03741908788485266,0.4550454292607261
1542,1542,1542,1542,agrande,Alex Grande,10,0.7,0.4,0.3,0.5,3.3,,0.4,0.1,0.0,0.4,0.3,0.0,0.5,,,,,,9.76,8.4,,13.0,2.8,10.2,,68.0,155.0,,0.0,-6.189938112900149e-18,0.0,1.6363871874882412e-17,,2.5434834404955655e-18
1543,1543,1543,1543,aindhupur,Anish Indhupuru,10,0.5,0.1,0.4,0.5,1.2,,0.1,0.0,0.0,0.1,0.1,0.0,0.0,20.25,2.25,18.0,0.0,,8.99,5.2,,8.9,1.5,7.4,,,,,0.0,-6.189938112900149e-18,0.0,1.6363871874882412e-17,,2.5434834404955655e-18
1544,1544,1544,1544,badibe,Brandon Adibe,22,0.82,0.32,0.5,0.5,1.41,,0.09,0.27,0.0,0.41,0.36,0.0,0.0,55.68,5.73,49.95,0.0,,16.4,9.0,37.37,16.36,1.05,15.32,Cutter,71.0,160.0,-3.893956922519768,-1.335467376497925,-0.6205767058380557,0.041302719452038165,-1.389473072267477,-0.08658791968073239,-0.8260536087878549
1545,1545,1545,1545,cginet,Chris Ginet,20,0.45,0.2,0.25,0.5,4.15,,0.4,0.25,0.0,0.0,0.3,0.0,0.35,28.1,22.8,5.3,0.0,,12.02,8.05,42.24,12.55,1.2,11.35,Handler,,,-0.5974952977998574,0.23795507298689328,0.37813629908117735,-0.4408807593613564,-0.19342468777926697,-0.007132894610438899,-0.0045535187681381845
1546,1546,1546,1546,cpartlow,Clayton Partlow,10,0.7,0.1,0.6,0.5,2.7,,0.2,0.1,0.0,0.2,0.1,0.0,0.0,53.9,0.5,53.4,0.0,,11.42,8.7,,10.5,4.6,5.9,Handler,,,-1.5007594556252766,-0.6132697100846536,0.8173145344249568,-0.33874406353710657,0.0878200106105879,0.0557159677289869,-0.011719807146553855
