,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,playerID,name,gamesPlayed,scores,assists,goals,plusMinus,completions,completionPercentage,hockeyAssists,throwaways,stalls,drops,blocks,callahans,pulls,teams,year,pointsPlayed,oPointsPlayed,dPointsPlayed,minutesPlayed,possessions,oEfficiency,yardsTotal,yardsThrown,yardsReceived,hucksCompleted,huckPercentage,height,weight,predicted position,player_id,oscorerate,dscorerate,o_point_on_off_rating,d_point_on_off_rating,total_on_off_rating,Rating,oeff_rating,goal_rating,assist_rating,block_rating,mean_rating,composite_rating
427,427,427,427,427,427,tdebyl,Tim DeByl,17,0.94,0.53,0.41,0.76,7.88,93.71,0.0,0.47,0.06,0.18,0.47,0.0,0.24,MAD,2013,13.18,3.47,9.71,,,,,,,,,,,Defender,,,,,,,1.2208807630083935,0.891912462525882,-0.7150696563468282,-0.08202259045138657,-2.2075761533371483,-0.1386736576999907,-0.5281889844023703
428,428,428,428,428,428,bvanderbu,Blake Vanderbush,16,1.0,0.69,0.31,0.75,16.69,96.39,0.0,0.63,0.0,0.06,0.44,0.0,0.0,IND,2013,11.75,9.44,2.31,,,,,,,,,,,Handler,,,,,,,1.4180499589793452,0.7750363534569744,-0.19764590700125031,-0.6547695035475214,-0.5131269177560139,-0.09710482040996282,-0.1476264937119528
429,429,429,429,429,429,mradhe,Matthew Radhe,12,2.0,1.42,0.58,0.75,18.33,93.62,0.0,1.25,0.0,0.67,0.67,0.0,0.25,DC,2013,18.75,13.0,5.75,,,,,,,,,,,Handler,,,,,,,0.2884039813988491,0.43306394821377286,-0.06166480624707881,-0.8477131538947285,-1.6778374943026346,-0.1480089459159404,-0.5385378765576673
430,430,430,430,430,430,bhard,Brenton Hard,11,1.18,0.18,1.0,0.73,4.09,81.82,0.0,0.91,0.0,0.45,0.91,0.0,5.73,NY,2013,10.18,3.82,6.36,,,,,,,,,,,,,,,,,,,0.0,-6.189938112900149e-18,0.0,1.6363871874882412e-17,,2.5434834404955655e-18
431,431,431,431,431,431,dsullivan,Dustin Sullivan,10,1.0,0.4,0.6,0.7,4.3,93.48,0.0,0.3,0.0,0.1,0.1,0.0,0.0,NJH,2013,9.6,6.5,3.1,,,,,,,,,,,Cutter,,,,,,,1.0397094455992135,0.9303350547099123,-1.098770714025303,-1.0477932359062947,-1.2037457628658583,-0.2514194397164757,-0.6049936645218859
432,432,432,432,432,432,whuffer,Will Huffer,13,1.08,0.38,0.69,0.69,4.08,77.94,0.0,1.15,0.0,0.08,0.85,0.0,0.31,CIN,2013,13.77,3.0,10.77,,,,,,,,,,,Handler,,,,,,,0.357800257147275,0.18421306088551728,0.9922412195902298,-0.11890982095018762,1.3243679906450225,0.14133132330673767,0.5954781125426456
433,433,433,433,433,433,eclarkson,Eric Clarkson,3,0.67,0.33,0.33,0.67,3.0,,0.0,1.0,0.0,0.0,1.0,0.0,0.0,DC,2013,9.0,2.0,7.0,,,,,,,,,,,,,,,,,,,0.0,-6.189938112900149e-18,0.0,1.6363871874882412e-17,,2.5434834404955655e-18
434,434,434,434,434,434,jabela,John Abela,9,1.78,0.78,1.0,0.67,9.0,90.0,0.0,1.0,0.0,0.67,0.56,0.0,0.56,DET,2013,10.22,4.11,6.11,,,,,,,,,,,Handler,,,,,,,-1.6822686492200207,-0.37916428577464456,0.5887458416921826,0.4627223757433473,-0.04891793396479624,0.12278788548377569,0.15584649942402226
435,435,435,435,435,435,jherron,Jimmy Herron,15,0.4,0.07,0.33,0.67,1.73,92.86,0.0,0.13,0.0,0.0,0.4,0.0,0.0,CIN,2013,9.13,1.6,7.53,,,,,,,,,,,,,,,,,,,0.0,-6.189938112900149e-18,0.0,1.6363871874882412e-17,,2.5434834404955655e-18
436,436,436,436,436,436,kyngve,Kevin Yngve,3,0.0,0.0,0.0,0.67,1.33,,0.0,0.0,0.0,0.0,0.67,0.0,0.0,CHI,2013,7.67,0.0,7.67,,,,,,,,,,,,,,,,,,,0.0,-6.189938112900149e-18,0.0,1.6363871874882412e-17,,2.5434834404955655e-18
437,437,437,437,437,437,gpoole,Glenn Poole,11,1.55,1.18,0.36,0.64,17.55,92.34,0.0,1.45,0.0,0.27,0.82,0.0,1.18,DC,2013,15.18,6.73,8.45,,,,,,,,,69.0,160.0,Handler,,,,,,,-0.7995901499475623,-0.34055690066227384,-0.07834114075684001,0.8009135497211789,-0.4917472390796104,0.0841737935927974,-0.027432932694386333
438,438,438,438,438,438,jsantosus,Joe Santosus,14,2.07,1.21,0.86,0.64,33.43,93.6,0.0,2.21,0.07,0.21,1.0,0.0,0.0,NY,2013,15.57,8.86,6.71,,,,,,,,,,,Handler,,,,,,,-2.9638987960769265,-1.4676559802372664,-0.2800141275541445,-0.49305641211955603,1.501826188315061,-0.014781701205567535,-0.18472508289897654
439,439,439,439,439,439,bnelson,Ben Nelson,16,2.44,1.63,0.81,0.63,21.38,91.94,0.0,1.88,0.0,0.19,0.25,0.0,0.38,MAD,2013,14.19,4.81,9.38,,,,,,,,,74.0,178.0,Handler,,,,,,,2.850599983167952,1.8432190961621189,-0.12912737066002916,0.3564886687121925,-0.7369907893226579,0.019051790642811237,0.33339740122290606
440,440,440,440,440,440,eela,Eric Ela,15,2.6,1.47,1.13,0.6,15.33,85.82,0.0,2.53,0.0,0.47,1.0,0.0,1.0,NJH,2013,16.4,8.93,7.47,,,,,,,,,,,,,,,,,,,0.0,-6.189938112900149e-18,0.0,1.6363871874882412e-17,,2.5434834404955655e-18
441,441,441,441,441,441,jspiro,Jacob Spiro,10,0.5,0.3,0.2,0.6,0.7,,0.0,0.1,0.0,0.0,0.2,0.0,0.1,MAD,2013,9.8,1.0,8.8,,,,,,,,,,,,,,,,,,,0.0,-6.189938112900149e-18,0.0,1.6363871874882412e-17,,2.5434834404955655e-18
442,442,442,442,442,442,mhuber,Marc Huber,5,0.4,0.4,0.0,0.6,4.6,100.0,0.0,0.0,0.0,0.0,0.2,0.0,2.6,DET,2013,5.6,0.8,4.8,,,,,,,,,,,,,,,,,,,0.0,-6.189938112900149e-18,0.0,1.6363871874882412e-17,,2.5434834404955655e-18
443,443,443,443,443,443,sdosenbac,Sajed Dosenbach,10,0.5,0.2,0.3,0.6,3.2,88.89,0.0,0.4,0.0,0.1,0.6,0.0,0.0,IND,2013,12.3,1.5,10.8,,,,,,,,,,,,,,,,,,,0.0,-6.189938112900149e-18,0.0,1.6363871874882412e-17,,2.5434834404955655e-18
444,444,444,444,444,444,tbloodwor,Tyler Bloodworth,5,0.2,0.0,0.2,0.6,1.0,,0.0,0.2,0.0,0.0,0.6,0.0,0.0,DET,2013,6.0,2.0,4.0,,,,,,,,,,,,,,,,,,,0.0,-6.189938112900149e-18,0.0,1.6363871874882412e-17,,2.5434834404955655e-18
445,445,445,445,445,445,acorley,Aaron Corley,12,0.75,0.33,0.42,0.58,3.75,81.82,0.0,0.83,0.0,0.0,0.67,0.0,0.0,CIN,2013,11.92,1.75,10.17,,,,,,,,,,,,,,,,,,,0.0,-6.189938112900149e-18,0.0,1.6363871874882412e-17,,2.5434834404955655e-18
446,446,446,446,446,446,jyoder,Jason Yoder,12,1.0,0.92,0.08,0.58,9.5,89.06,0.0,1.17,0.0,0.08,0.83,0.0,1.75,IND,2013,17.42,3.42,14.0,,,,,,,,,,,Handler,,,,,,,-1.0589106242996826,-0.37219151313735,-0.41552792354840856,0.6142731413268128,-0.7486791142496008,0.02187917245199497,-0.23053135240213662
447,447,447,447,447,447,gsomervil,Greg Somerville,7,1.14,0.71,0.43,0.57,5.0,87.5,0.0,0.71,0.0,0.29,0.43,0.0,0.86,NY,2013,9.0,0.43,8.57,,,,,,,,,,,,,,,,,,,0.0,-6.189938112900149e-18,0.0,1.6363871874882412e-17,,2.5434834404955655e-18
448,448,448,448,448,448,nnarayan,Neil Narayan,14,0.57,0.0,0.57,0.57,2.43,80.95,0.0,0.57,0.0,0.0,0.57,0.0,0.0,CIN,2013,9.29,1.93,7.36,,,,,,,,,,,,,,,,,,,0.0,-6.189938112900149e-18,0.0,1.6363871874882412e-17,,2.5434834404955655e-18
449,449,449,449,449,449,dmccune,Dan McCune,9,0.56,0.22,0.33,0.56,1.11,,0.0,0.22,0.0,0.11,0.33,0.0,0.0,ROC,2013,7.78,2.89,4.89,,,,,,,,,,,Handler,,,,,,,0.6510715963725053,0.6235385312496812,-0.20095294424798862,-0.3594998805169298,-0.6474250038430455,-0.06780284242368323,-0.14608482433957068
450,450,450,450,450,450,ghage,Gabriel Hage,9,0.67,0.0,0.67,0.56,2.67,82.76,0.0,0.44,0.11,0.11,0.44,0.0,2.89,NY,2013,6.78,0.56,6.22,,,,,,,,,,,Handler,,,,,,,-0.0829903053475889,-0.09058571556697946,-0.1920115431189843,0.01852124769237963,-0.22519405091340536,-0.0080622274894639,-0.12231751547674738
451,451,451,451,451,451,rgreenber,Rob Greenberg,16,0.75,0.38,0.38,0.56,6.19,86.84,0.0,0.94,0.0,0.13,0.88,0.0,1.0,CHI,2013,8.31,0.63,7.69,,,,,,,,,,,,,,,,,,,0.0,-6.189938112900149e-18,0.0,1.6363871874882412e-17,,2.5434834404955655e-18
452,452,452,452,452,452,bnash,Burke Nash,11,0.82,0.0,0.82,0.55,3.55,92.86,0.0,0.27,0.0,0.45,0.45,0.0,0.0,DC,2013,10.0,2.91,7.09,,,,,,,,,,,,,,,,,,,0.0,-6.189938112900149e-18,0.0,1.6363871874882412e-17,,2.5434834404955655e-18
453,453,453,453,453,453,sraina,Sachin Raina,11,1.91,1.55,0.36,0.55,22.0,93.08,0.0,1.64,0.0,0.27,0.55,0.0,0.55,TOR,2013,17.0,9.64,7.36,,,,,,,,,,,Handler,,,,,,,5.559341418738822,2.382206490491487,-0.9895086078097597,-1.8681715929229936,0.1897450448597697,-0.2874278757835857,-0.07143216634537414
454,454,454,454,454,454,ebemis,Eliot Bemis,13,1.08,0.08,1.0,0.54,3.77,90.74,0.0,0.38,0.0,0.15,0.0,0.0,0.0,NY,2013,11.54,6.77,4.77,,,,,,,,,,,Defender,,,,,,,-1.3125951325280174,-1.029728270070807,0.21072978735809028,-0.541046837029242,0.039892886947839684,-0.026181747442168602,-0.33003810819852974
455,455,455,455,455,455,dbrandolp,David Brandolph,15,5.47,4.67,0.8,0.53,41.0,88.62,0.0,5.27,0.0,0.4,0.73,0.0,0.33,PHI,2013,20.0,14.27,5.73,,,,,,,,,,,,,,,,,,,0.0,-6.189938112900149e-18,0.0,1.6363871874882412e-17,,2.5434834404955655e-18
456,456,456,456,456,456,eguindon,Eric Guindon,4,0.0,0.0,0.0,0.5,2.25,,0.0,0.0,0.25,0.0,0.5,0.0,0.0,CIN,2013,10.5,2.0,8.5,,,,,,,,,,,,,,,,,,,0.0,-6.189938112900149e-18,0.0,1.6363871874882412e-17,,2.5434834404955655e-18
457,457,457,457,457,457,emeccarel,Evan Meccarello,2,0.0,0.0,0.0,0.5,4.0,,0.0,1.0,0.0,0.0,1.5,0.0,0.0,ROC,2013,13.5,1.5,12.0,,,,,,,,,,,,,,,,,,,0.0,-6.189938112900149e-18,0.0,1.6363871874882412e-17,,2.5434834404955655e-18
458,458,458,458,458,458,kreichert,Kevin Reichert,8,2.5,2.0,0.5,0.5,48.75,94.43,0.0,2.88,0.0,0.13,1.0,0.0,0.0,CIN,2013,19.38,14.38,5.0,,,,,,,,,,,,,,,,,,,0.0,-6.189938112900149e-18,0.0,1.6363871874882412e-17,,2.5434834404955655e-18
459,459,459,459,459,459,mweber1,Michael Weber,8,0.63,0.13,0.5,0.5,7.0,94.92,0.0,0.38,0.0,0.25,0.5,0.0,0.0,DET,2013,7.63,4.13,3.5,,,,,,,,,,,Handler,,,,,,,-1.070748434835593,-0.6774382695047398,0.2581089765293705,-0.23790472819693187,-1.2000927796042586,-0.030299909964752705,-0.46433170019413994
460,460,460,460,460,460,nbuddemey,Nathan Buddemeyer,6,0.33,0.0,0.33,0.5,0.5,,0.0,0.0,0.0,0.17,0.33,0.0,0.0,DET,2013,6.33,3.17,3.17,,,,,,,,,,,,,,,,,,,0.0,-6.189938112900149e-18,0.0,1.6363871874882412e-17,,2.5434834404955655e-18
461,461,461,461,461,461,tmckean,Tyler McKean,8,0.38,0.13,0.25,0.5,1.88,,0.0,0.38,0.0,0.25,0.75,0.0,0.0,MIN,2013,4.5,0.5,4.0,,,,,,,,,,,,,,,,,,,0.0,-6.189938112900149e-18,0.0,1.6363871874882412e-17,,2.5434834404955655e-18
462,462,462,462,462,462,lwang,Lu Wang,17,2.0,1.71,0.29,0.47,21.47,89.9,0.0,2.35,0.06,0.41,1.24,0.0,0.29,NY,2013,17.47,2.24,15.24,,,,,,,,,,,,,,,,,,,0.0,-6.189938112900149e-18,0.0,1.6363871874882412e-17,,2.5434834404955655e-18
463,463,463,463,463,463,jhatcher,Jonathan Hatcher,9,0.56,0.33,0.22,0.44,2.78,96.15,0.0,0.11,0.0,0.22,0.22,0.0,0.0,CHI,2013,7.11,0.78,6.33,,,,,,,,,,,,,,,,,,,0.0,-6.189938112900149e-18,0.0,1.6363871874882412e-17,,2.5434834404955655e-18
464,464,464,464,464,464,jhock,Johnny Hock,16,0.5,0.31,0.19,0.44,6.69,94.69,0.0,0.38,0.0,0.06,0.38,0.0,0.13,CHI,2013,8.19,2.25,5.94,,,,,,,,,,,,,,,,,,,0.0,-6.189938112900149e-18,0.0,1.6363871874882412e-17,,2.5434834404955655e-18
465,465,465,465,465,465,gzukowski,Grant Zukowski,14,1.29,0.79,0.5,0.43,21.86,95.33,0.0,1.07,0.0,0.14,0.36,0.0,0.93,CHI,2013,17.64,4.71,12.93,,,,,,,,,,,Handler,,,,,,,-1.6910009870061875,-0.7354331442801525,0.4679529858561482,-0.8299536447466562,0.30838937156555984,-0.026281365582167437,-0.19726110790127516
466,466,466,466,466,466,mthompson,Mickey Thompson,14,0.71,0.36,0.36,0.43,4.71,88.0,0.0,0.64,0.0,0.0,0.36,0.0,0.0,CHI,2013,9.14,0.21,8.93,,,,,,,,,,,,,,,,,,,0.0,-6.189938112900149e-18,0.0,1.6363871874882412e-17,,2.5434834404955655e-18
467,467,467,467,467,467,jkula,Jeff Kula,12,2.08,1.42,0.67,0.42,54.08,95.44,0.0,2.58,0.0,0.0,0.92,0.08,0.0,CIN,2013,22.92,17.58,5.33,,,,,,,,,,,Handler,,,,,,,2.1139599118570502,0.3605336891018331,-1.0095754209244232,-1.0704726660424841,0.2212050027781468,-0.1953733398772658,-0.3745773487717319
468,468,468,468,468,468,kquinlan,Kevin Quinlan,12,3.75,2.75,1.0,0.42,11.33,75.98,0.0,3.58,0.0,0.58,0.83,0.0,7.17,ROC,2013,19.17,6.58,12.58,,,,,,,,,68.0,160.0,Cutter,,,,,,,0.554979125775379,-1.1703141798255257,-1.473435592690221,3.566084106576149,-0.8169503844315714,0.26410314369117205,0.0263459874072077
469,469,469,469,469,469,ndaniels,Nigel Daniels,10,0.4,0.0,0.4,0.4,5.7,93.44,0.0,0.4,0.0,0.2,0.6,0.0,0.0,CIN,2013,7.9,6.8,1.1,,,,,,,,,,,,,,,,,,,0.0,-6.189938112900149e-18,0.0,1.6363871874882412e-17,,2.5434834404955655e-18
470,470,470,470,470,470,zabdulla,Zubair Abdulla,5,0.6,0.2,0.4,0.4,11.4,100.0,0.0,0.0,0.0,0.2,0.0,0.0,0.2,CHI,2013,14.4,0.6,13.8,,,,,,,,,72.0,,Handler,,,,,,,0.3845184338603952,0.07245553954593767,-0.4441159927110778,-0.5539166201851256,0.378620557886631,-0.07688307039979897,-0.13673912886590867
471,471,471,471,471,471,bfeldman,Ben Feldman,13,1.85,1.08,0.77,0.38,9.62,78.62,0.0,2.62,0.0,0.62,1.77,0.0,0.31,MIN,2013,15.54,4.23,11.31,,,,,,,,,71.0,168.0,Handler,,,,,,,1.265041991632702,1.583492034210651,-0.14762985416371066,1.3126067271836177,-0.06203781709190146,0.15242430863105325,0.6716077725346642
472,472,472,472,472,472,cschelitz,Clay Schelitzche,13,0.31,0.0,0.31,0.38,1.54,100.0,0.0,0.0,0.0,0.15,0.23,0.0,0.0,MAD,2013,10.77,2.0,8.77,,,,,,,,,,,,,,,,,,,0.0,-6.189938112900149e-18,0.0,1.6363871874882412e-17,,2.5434834404955655e-18
473,473,473,473,473,473,gesser,Greg Esser,8,0.5,0.0,0.5,0.38,1.63,,0.0,0.13,0.0,0.5,0.5,0.0,0.0,DC,2013,9.13,1.75,7.38,,,,,,,,,,,,,,,,,,,0.0,-6.189938112900149e-18,0.0,1.6363871874882412e-17,,2.5434834404955655e-18
474,474,474,474,474,474,mkoh,Matt Koh,8,0.75,0.25,0.5,0.38,2.5,90.91,0.0,0.25,0.0,0.63,0.5,0.0,0.0,DC,2013,9.63,2.5,7.13,,,,,,,,,,,,,,,,,,,0.0,-6.189938112900149e-18,0.0,1.6363871874882412e-17,,2.5434834404955655e-18
475,475,475,475,475,475,jcari,Joey Cari,12,0.75,0.5,0.25,0.33,6.25,92.59,0.0,0.5,0.0,0.33,0.42,0.0,0.08,IND,2013,11.67,2.67,9.0,,,,,,,,,66.0,150.0,Handler,,,,,,,-0.2648274061440001,-0.5809323743492211,0.4282351076814584,-0.5531541643517538,1.0320190398022082,0.02778624792650373,0.08154190219567292
476,476,476,476,476,476,jklane,Josh Klane,6,2.33,1.5,0.83,0.33,20.17,88.32,0.0,2.67,0.0,0.0,0.67,0.0,1.67,MIN,2013,19.0,8.0,11.0,,,,,,,,,68.0,183.0,Handler,,,,,,,2.5771343461130685,0.03869196142927169,-1.2879079676261027,3.0453534001344815,-0.6770165801055574,0.22578883368064204,0.2797802034580233
477,477,477,477,477,477,sanderson,Sean Anderson,9,1.0,0.22,0.78,0.33,6.67,89.55,0.0,0.78,0.0,0.33,0.44,0.0,0.0,PHI,2013,12.33,9.22,3.11,,,,,,,,,,,,,,,,,,,0.0,-6.189938112900149e-18,0.0,1.6363871874882412e-17,,2.5434834404955655e-18
478,478,478,478,478,478,tsetterbe,Timmy Setterberg,9,1.11,0.33,0.78,0.33,4.44,93.02,0.0,0.22,0.11,0.67,0.11,0.0,0.0,MIN,2013,11.22,5.78,5.44,,,,,,,,,,,,,,,,,,,0.0,-6.189938112900149e-18,0.0,1.6363871874882412e-17,,2.5434834404955655e-18
479,479,479,479,479,479,kconnolly,Kevin Connolly,10,1.2,0.7,0.5,0.3,5.3,85.48,0.0,0.9,0.0,0.1,0.1,0.0,0.2,DC,2013,11.2,2.4,8.8,,,,,,,,,,,,,,,,,,,0.0,-6.189938112900149e-18,0.0,1.6363871874882412e-17,,2.5434834404955655e-18
480,480,480,480,480,480,adaskalak,Alexander Daskalakis,7,0.57,0.0,0.57,0.29,1.29,,0.0,0.29,0.0,0.0,0.0,0.0,0.0,NY,2013,8.29,2.14,6.14,,,,,,,,,,,,,,,,,,,0.0,-6.189938112900149e-18,0.0,1.6363871874882412e-17,,2.5434834404955655e-18
481,481,481,481,481,481,dwang,Dan Wang,7,0.86,0.57,0.29,0.29,6.29,88.0,0.0,0.86,0.0,0.29,0.57,0.0,0.0,ROC,2013,8.86,2.57,6.29,,,,,,,,,,,,,,,,,,,0.0,-6.189938112900149e-18,0.0,1.6363871874882412e-17,,2.5434834404955655e-18
482,482,482,482,482,482,jsimonell,Joe Simonelli,7,0.43,0.14,0.29,0.29,9.86,95.83,0.0,0.43,0.0,0.14,0.43,0.0,0.0,MIN,2013,13.43,4.14,9.29,,,,,,,,,71.0,150.0,Handler,,,,,,,-1.5833587206876365,0.11118223049040976,0.3883154687257779,0.39370902319172535,0.2250896150334171,0.10571672547517953,0.27957408436033254
483,483,483,483,483,483,smorgan,Sam Morgan,15,0.8,0.27,0.53,0.27,6.4,87.27,0.0,0.93,0.0,0.0,0.4,0.0,1.87,PHI,2013,10.0,3.73,6.27,,,,,,,,,,,Handler,,,,,,,-1.9764592432289767,-0.6914613134971245,1.0255742970488615,0.042694537991269765,1.5733801261892908,0.17204809196428272,0.4875469119330744
484,484,484,484,484,484,alucarott,Andrew Lucarotti,8,0.88,0.63,0.25,0.25,12.75,95.33,0.0,0.63,0.0,0.13,0.13,0.0,0.0,DET,2013,7.13,3.38,3.75,,,,,,,,,,,Handler,,,,,,,3.682789907407362,1.510714478476595,-1.5301214852544724,0.10419424842714121,1.0761735578155278,-0.07710919690530672,0.29024019986619787
485,485,485,485,485,485,bschwalm,Brendan Schwalm,8,0.5,0.38,0.13,0.25,10.63,100.0,0.0,0.0,0.0,0.25,0.0,0.0,0.13,DET,2013,9.75,7.13,2.63,,,,,,,,,,,Handler,,,,,,,0.0141546973018432,-0.1634119649221716,-0.36131714662671194,-0.6156466692765036,-0.17519513457056565,-0.09590087887763027,-0.3288927288489882
486,486,486,486,486,486,btinney,Brad Tinney,8,0.5,0.13,0.38,0.25,2.38,82.61,0.0,0.5,0.0,0.0,0.25,0.0,0.0,DC,2013,10.0,6.0,4.0,,,,,,,,,,,,,,,,,,,0.0,-6.189938112900149e-18,0.0,1.6363871874882412e-17,,2.5434834404955655e-18
487,487,487,487,487,487,amanganel,Andrew Manganelli,15,1.53,0.73,0.8,0.2,11.33,85.0,0.0,2.0,0.0,0.53,1.2,0.0,0.4,NJH,2013,17.0,10.13,6.87,,,,,,,,,,,,,,,,,,,0.0,-6.189938112900149e-18,0.0,1.6363871874882412e-17,,2.5434834404955655e-18
488,488,488,488,488,488,dchen1,Dafeng Chen,5,0.2,0.2,0.0,0.2,1.8,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DET,2013,5.0,2.0,3.0,,,,,,,,,,,Handler,,,,,,,-2.3389693926431545,-1.0934212713553537,-0.04997155292173874,-0.36468766366061,-1.1075288529529523,-0.07056078766681577,-0.6539023352226637
489,489,489,489,489,489,jbansfiel,Johnny Bansfield,5,1.8,1.0,0.8,0.2,9.2,83.64,0.0,1.8,0.0,0.4,0.6,0.0,3.0,DET,2013,14.4,5.8,8.6,,,,,,,,,,,Handler,,,,,,,3.810755737667201,1.8354786622993189,1.538696352117067,2.125633366221063,0.9131018059343976,0.4390135472154369,1.6032275466429615
490,490,490,490,490,490,kkula,Kevin Kula,15,0.53,0.13,0.4,0.2,1.47,84.62,0.0,0.27,0.0,0.2,0.13,0.0,0.0,CIN,2013,8.47,1.47,7.0,,,,,,,,,,,Handler,,,,,,,-2.626271688377436,-1.0395220254215045,0.32582192072139465,0.10560879608780926,0.6367643978592038,0.0809036134099035,0.007168272311725787
491,491,491,491,491,491,jkwan,Jonathan Kwan,11,0.82,0.27,0.55,0.18,5.09,91.8,0.0,0.45,0.0,0.45,0.27,0.0,0.0,DC,2013,9.36,5.82,3.55,,,,,,,,,,,,,,,,,,,0.0,-6.189938112900149e-18,0.0,1.6363871874882412e-17,,2.5434834404955655e-18
492,492,492,492,492,492,nongpauco,Nick Ongpauco,11,1.18,0.91,0.27,0.18,14.91,93.18,0.0,1.09,0.0,0.45,0.55,0.0,0.09,PHI,2013,12.18,9.73,2.45,,,,,,,,,,,,,,,,,,,0.0,-6.189938112900149e-18,0.0,1.6363871874882412e-17,,2.5434834404955655e-18
493,493,493,493,493,493,jlowell,Josh Lowell,12,2.0,0.75,1.25,0.17,18.33,88.35,0.0,2.33,0.08,0.17,0.67,0.0,0.33,CIN,2013,18.58,9.33,9.25,,,,,,,,,,,,,,,,,,,0.0,-6.189938112900149e-18,0.0,1.6363871874882412e-17,,2.5434834404955655e-18
494,494,494,494,494,494,edixon,Eric Dixon,7,3.29,2.43,0.86,0.14,31.29,91.25,0.0,3.0,0.0,0.29,0.14,0.0,0.14,ROC,2013,14.86,12.14,2.71,,,,,,,,,,,,,,,,,,,0.0,-6.189938112900149e-18,0.0,1.6363871874882412e-17,,2.5434834404955655e-18
495,495,495,495,495,495,ehughes,Evan Hughes,7,2.14,1.29,0.86,0.14,21.71,93.25,0.0,1.57,0.0,0.57,0.14,0.0,0.86,DET,2013,17.71,5.57,12.14,,,,,,,,,,,Handler,,,,,,,0.2801881034374521,-0.2312022287830699,-0.5524327715952113,-0.057995461258073304,-1.391118917832268,-0.09183430775567573,-0.5581873448671557
496,496,496,496,496,496,hgehring,Hye-Nam Gehring,7,0.29,0.0,0.29,0.14,0.57,,0.0,0.14,0.0,0.29,0.29,0.0,0.0,NJH,2013,5.86,1.57,4.29,,,,,,,,,,,,,,,,,,,0.0,-6.189938112900149e-18,0.0,1.6363871874882412e-17,,2.5434834404955655e-18
497,497,497,497,497,497,zbarnhart,Zach Barnhart,7,0.57,0.29,0.29,0.14,4.43,91.18,0.0,0.43,0.0,0.0,0.0,0.0,0.43,DET,2013,4.57,1.71,2.86,,,,,,,,,,,Handler,,,,,,,0.3426656457874812,-0.063949940714633,-0.06712728221494857,-0.882741642779446,-0.17275037128887177,-0.09941058352343761,-0.2966423092494749
498,498,498,498,498,498,zthurston,Zach Thurston,14,0.86,0.57,0.29,0.14,16.43,92.74,0.0,1.29,0.0,0.21,0.79,0.0,3.07,PHI,2013,19.79,5.93,13.86,,,,,,,,,,,,,,,,,,,0.0,-6.189938112900149e-18,0.0,1.6363871874882412e-17,,2.5434834404955655e-18
499,499,499,499,499,499,mjones1,Monte Jones,8,0.63,0.13,0.5,0.13,2.38,86.36,0.0,0.38,0.0,0.13,0.0,0.0,0.0,DET,2013,5.13,3.0,2.13,,,,,,,,,,,Cutter,,,,,,,-0.2533770249814612,-0.32961884681428594,0.7196781474611589,-1.3024458480798586,0.358175297172616,-0.05598439103877653,-0.13855281256509244
500,500,500,500,500,500,cgrener,Chris Grener,9,0.44,0.11,0.33,0.11,1.78,,0.0,0.33,0.0,0.11,0.11,0.0,0.0,NY,2013,7.67,2.67,5.0,,,,,,,,,,,,,,,,,,,0.0,-6.189938112900149e-18,0.0,1.6363871874882412e-17,,2.5434834404955655e-18
501,501,501,501,501,501,dabbott,Dave Abbott,10,1.4,1.2,0.2,0.1,19.0,85.59,0.0,3.2,0.0,0.0,1.9,0.0,5.1,ROC,2013,19.8,6.0,13.8,,,,,,,,,,,Handler,,,,,,,-0.5029456059968718,0.07327299140689206,0.26561477995045424,1.7328815056623068,1.9167030769005184,0.3098514609293856,0.9971180884800429
502,502,502,502,502,502,rsitler,Ryan Sitler,11,2.82,1.91,0.91,0.09,22.55,88.26,0.0,3.0,0.0,0.55,0.82,0.0,7.64,CIN,2013,19.18,10.45,8.73,,,,,,,,,,,Handler,,,,,,,-1.7253630360652352,-0.6209628718960767,0.32246085408246916,-0.06096457310809557,-0.9876225864384162,0.0038076767745206332,-0.3367722943400298
503,503,503,503,503,503,abonelli,Austin Bonelli,15,0.87,0.33,0.53,0.0,8.53,90.14,0.0,0.93,0.0,0.47,0.53,0.0,0.0,NJH,2013,11.93,5.0,6.93,,,,,,,,,,,Handler,,,,,,,-0.2572784967839664,-0.21537247655012456,0.13268627070583744,-0.5847092350308267,0.9050096735436961,-0.007982529403284963,0.05940355816714557
504,504,504,504,504,504,afoley,Andrew Foley,9,0.33,0.22,0.11,0.0,3.0,90.0,0.0,0.33,0.0,0.11,0.11,0.0,0.22,CIN,2013,10.0,2.0,8.0,,,,,,,,,,,,,,,,,,,0.0,-6.189938112900149e-18,0.0,1.6363871874882412e-17,,2.5434834404955655e-18
505,505,505,505,505,505,aschwartz,Andrew Schwartz,3,0.33,0.33,0.0,0.0,1.33,,0.0,0.33,0.0,0.0,0.0,0.0,0.0,NY,2013,4.0,0.0,4.0,,,,,,,,,,,,,,,,,,,0.0,-6.189938112900149e-18,0.0,1.6363871874882412e-17,,2.5434834404955655e-18
